artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
gza,shadowboxin',2017,hip hop,fuck damn damn pledge allegiance hiphop method damn pledge allegiance hiphop yeah blaze pledge allegiance hiphop blaze maximillion maximillion break bone gristle speak scud missle heat seek blaze nightmares like craven niggaz gunnin see come happen know fuck staten kid smashin shape form fashion everybody talk bout blastin hmmm bustin steel flashin hmmm talkin asshole shoulda learn flow peasy afro ticallion stallion chinky snot nose nap bunion keep movin know fuck doin insomniac fiend catch nigga snooze slip cardiac arrest excorcist hiphop pose lyric commercial,85,0.001644737,0.001644737,0.001644737,0.001644737,0.046778597,0.001644737,0.001644737,0.094642962,0.6789948884021245,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,0.001644737,obscene,0.042857143
russell dickerson,billions,2017,country,yeah yeah lovin money think kiss cash stop make rain picture pocket thicker lovin money bank rakin billions cash stack ceiling livin champagne chocolate exotic kissin beach cause buy talk gazillions chillin yeah girl love dollars know ballers rakin billions yeah lovin money clock work girl stay extra hours light turn attention benjamins burn lovin money tell rakin billions cash stack ceiling livin champagne chocolate exotic kissin beach cause buy talk gazillions chillin yeah girl love dollars know ballers rakin billions yeah little little money little little money money rakin billions cash stack ceiling livin champagne chocolate exotic kissin beach cause buy talk gazillions chillin yeah girl love dollars know ballers rakin billions yeah rakin billions yeah girl besos pesos tell girl know rakin rakin rakin yeah rakin billions,129,0.06968575,0.00074129,0.00074129,0.00074129,0.1516761518934417,0.073154082,0.057311058,0.041914969,0.4119060962574854,0.00074129,0.00074129,0.035078973,0.00074129,0.00074129,0.00074129,obscene,0.042857143
imagine dragons,walking the wire,2017,rock,feel away oohoh oohoh know line walk oohoh oohoh turn come come rag oohoh oohoh afraid fall look oohoh oohoh take step take leap come come feel wind hair feel rush walk wire walk wire couldn higher walk wire wire wire nights walk away oohoh oohoh tear tear fade oohoh oohoh lyric commercial,53,0.099877589,0.001503759,0.001503759,0.00150376,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.001503759,0.048331684,0.1392563181373411,0.001503759,0.5965821369706081,0.00150376,sadness,0.042857143
gina sicilia,they never pay me,2017,blues,young live gutter butter single mother know story stutter fall victim ghetto bring young latino turn legendary work hard sell dope trump hard hold pull racist police officer panic manage cause speak spanish hermanos kill blame strong souls influence streets know tryna brother stand feet cause powerful divide break speak hear feel rain thunder number kick palace strip home kings time reclaim throne shouldn mother years citizen blood come savage discipline brown need green card turn marriage kid ask parent embarrass time illegal bridge cause work hard tryna fee kid clean toilets practically wipe white people asses break trailer practically ash kill rap ancestors rest reservations like defective white replacement sorry guilty prove innocent cause honest original immigrants nerve originals fuck alien come legally create alias american great fuck ones build shit americans think bout go canadian stick fuck situation radio station come great britain okay wrong fellow white americans look treat brothers stare election show follow like chicanos bitter pill swallow tryna spread brightest shade white darkest shade black take step cause know attack act like fuck baby similac away news outlets away politics elections section protection cause jungle gona survive unity,193,0.020236262,0.2448876952384764,0.000474158,0.000474158,0.000474158,0.000474158,0.000474158,0.1188394416261349,0.3788825463502417,0.0317018,0.000474158,0.026502888,0.102354023,0.071379601,0.000474158,obscene,0.042857143
diana krall,blue skies,2017,jazz,shin bright things go right notice days hurry blue sky smile blue sky bluebirds sing song bluebirds long shin bright things go right notice days hurry blue sky smile blue sky bluebirds sing song bluebirds long blue sky smile blue sky bluebirds sing song bluebirds long,46,0.001422475,0.001422475,0.001422475,0.096246924,0.001422475,0.001422475,0.001422475,0.001422475,0.001422475,0.6161570662621695,0.001422475,0.2648364078277508,0.001422475,0.001422475,0.001422475,music,0.042857143
lil yachty,better,2017,hip hop,good great better better good better better life better settle cause miss life pleasure work treasure live cause good better better unlock happiness live forever express life letter cause makin better feel better good better feel better hood look star lyric commercial,42,0.001385042,0.001385042,0.342775536,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.3902051648112229,0.001385042,0.001385042,0.001385042,0.001385042,0.001385042,0.1849467308458009,obscene,0.042857143
the band steele,sit awhile,2017,country,wake favorite place studio hide space cold dark room need feet walk streets headphones beat know go want yeah yeah shall time lose open road lose lesson learn road choose concern time live time time laugh time time time hate world heavy feel weight know yeah know know yeah know things finally look shoot truth hurt turn world upside catch middle go come dream dream high tell live life know certain think agree real life dream yeah yeah dream dream dream dream,82,0.000701754,0.066781653,0.3783984383278457,0.000701754,0.096111968,0.000701754,0.000701754,0.1824559204666891,0.000701754,0.000701754,0.127902767,0.078429565,0.014899362,0.000701754,0.047301028,world/life,0.042857143
spoon,hot thoughts,2017,rock,thoughts melt mind accent mix uptight twist inside thoughts mind time babe thoughts mind time yeah thoughts mind time teeth shin white light street shibuya tonight thoughts melt cool motion signal cue thoughts mind time trouble sure thoughts mind time yeah tell slow want know thoughts mind time take time kingdom take break take time kingdom raise creatures diamonds space pure facets feature drag drug lips make think good baby kiss thoughts melt cool thoughts mind time motion signal cue thoughts mind time yeah rhyme maketh yeah know think think,90,0.034258948,0.2488441062218911,0.000773994,0.3472710664810741,0.062419979,0.000773994,0.031620262,0.1862592984061304,0.000773994,0.000773994,0.000773994,0.0304207,0.000773994,0.000773994,0.016447918,night/time,0.042857143
kbong,good lovin,2017,reggae,good good good lovin gimme good good good lovin feel long live weight mind show right time sink throw line prechorus wait wait wait tell want come gimme good good good lovin gimme good good good lovin gimme good good good lovin gimme good good good lovin feel high like wanna come kiss hit straight heart feel apart prechorus wait wait wait tell want come gimme good good good lovin gimme good good good lovin gimme good good good lovin gimme good good good lovin bridge like feel prechorus wait wait wait tell want come gimme good good good lovin gimme good good good lovin gimme good good good lovin gimme good good good lovin gimme good good good lovin gimme good good good lovin gimme good good good lovin gimme good good good lovin,135,0.2184288423665286,0.000461681,0.018024529,0.1260296548433033,0.000461681,0.000461681,0.010197287,0.000461681,0.000461681,0.000461681,0.000461681,0.016317638,0.000461681,0.031078299,0.5357086623215976,feelings,0.042857143
gorilla zoe,hood clap,2017,hip hop,hood know clap hand clap clap hood know clap hand clap clap let get money spendin money outta sound kinda funny bank close store close dealerships ridin clean everythings brand break nigga stressin graduate spare session thing testin camaro chain look like fruity pebbles world trippin worry bout hood get money stuntin hood know clap hand clap clap hood know clap hand clap clap spend shoe spend pant pay rent hood clap hand hood know clap hand clap clap hood know clap hand clap clap invest stock bond invest block ring finger tongue lewinski steal steal thangs fuck mccain sell cocaine nigga fuck bush daddy mama lyric commercial,108,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.058118053,0.1460910416055681,0.00093985,0.6813211788756671,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,0.00093985,obscene,0.042857143
big daddy kane,ain't no stoppin us now,2017,hip hop,smooth ride stride guide source course wanna boss wanna point cause time organize open eye realize rise climax time charge say live large seek distortion stop livin small portion gotta break chain awake cause proud brave goin like slave eightynine livin like champ step face talkin bout food stamp child ease freeze time pay time like short loss come time rear gotta step share change cause inferior example black america start ourself depend board health hold gonna play crime like aunt gotta overdrive strive survive stay alive reason come motivate length effort strength make grow inch inch takin mediums small gotta walk crawl fall hop thoughts effect short swing right pump uhhuh uhhuh pump thing unite sever matter need unity justice equality bust stand command demand grand know understand true livin mean time kick goin rulin schoolin tone leavin girls tone leavin girls stop stop stop stop,147,0.000591366,0.1316332318093445,0.2113608583555501,0.055229709,0.000591366,0.000591366,0.000591366,0.000591366,0.3871663791615831,0.000591366,0.000591366,0.000591366,0.026462917,0.050452285,0.000591366,obscene,0.042857143
keith sweat,come and get with me,2017,hip hop,sweat snoop double real players doin feel ladies wanna special come goodness grief snoop sweat double dose triple threat moet white glass toast fool slip pass access jump test parlayin sayin look good girl look better look goin know goin like girl play song lookin real good lookin good sittin need come blowin blowin party goin goin crowd pleasers stop stare cause lookin real good good sittin need yeah babe come come babe need need girl come tonight baby come babe need need girl come come spend night tonight lyric commercial,91,0.1718707546605047,0.000711238,0.000711238,0.048025533,0.084054969,0.000711238,0.000711238,0.000711238,0.3811598033541686,0.017528534,0.000711238,0.000711238,0.000711238,0.000711238,0.098115286,obscene,0.042857143
