type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
CASH_OUT,70969.41,C260026248,0.0,0.0,C1891412311,6537951.36,6608920.77,0,0
CASH_OUT,18082.26,C1671636656,290.0,0.0,C1306598297,115035.59,133117.85,0,0
CASH_OUT,138550.2,C426705548,84975.0,0.0,C205907411,64039.87,202590.07,0,0
PAYMENT,7584.84,C1470345905,10986.0,3401.16,M765602165,0.0,0.0,0,0
CASH_IN,137491.05,C2087393855,1459884.21,1597375.25,C1497497635,360963.81,223472.76,0,0
CASH_OUT,96200.32,C1847864369,21578.0,0.0,C369292360,27756.29,123956.61,0,0
CASH_OUT,294324.85,C1714383624,1041.0,0.0,C178210266,389238.36,683563.21,0,0
CASH_IN,239077.98,C1901671120,1321896.3,1560974.28,C768449447,655759.07,345405.08,0,0
CASH_OUT,490494.72,C662422644,0.0,0.0,C1692799847,2881789.88,4729824.4,0,0
CASH_IN,111496.27,C485209067,1369215.32,1480711.59,C154545163,274859.18,163362.91,0,0
CASH_OUT,161689.67,C381090407,0.0,0.0,C1186256103,751146.99,4999613.43,0,0
CASH_IN,9622.05,C954371359,19387.0,29009.05,C2124603197,271204.47,261582.42,0,0
CASH_OUT,121166.5,C1298497150,361.0,0.0,C944656916,2127238.52,2248405.02,0,0
PAYMENT,15800.86,C2084098996,5542.49,0.0,M693945126,0.0,0.0,0,0
PAYMENT,5416.58,C1142573313,0.0,0.0,M1929495227,0.0,0.0,0,0
CASH_IN,256777.64,C1646585052,993958.42,1250736.06,C967404639,2467151.84,2210374.2,0,0
CASH_OUT,65180.26,C437563808,0.0,0.0,C1310575604,2558536.26,2623716.52,0,0
CASH_OUT,109987.48,C2029492822,328525.0,218537.52,C1960878092,0.0,109987.48,0,0
PAYMENT,14235.46,C1557571370,738.0,0.0,M1554980357,0.0,0.0,0,0
CASH_IN,388091.31,C1709730406,2498905.02,2886996.33,C1773697660,423280.72,35189.41,0,0
PAYMENT,1143.31,C155658680,0.0,0.0,M1345605341,0.0,0.0,0,0
CASH_IN,205785.07,C258520043,12096.0,217881.07,C581740653,0.0,0.0,0,0
CASH_OUT,15328.0,C281150534,0.0,0.0,C623625191,788711.64,804039.64,0,0
CASH_IN,123208.09,C1932868858,12764949.46,12888157.55,C571634877,725955.98,602747.9,0,0
CASH_OUT,84839.75,C1386868513,0.0,0.0,C2105713635,251823.7,336663.45,0,0
CASH_OUT,165790.7,C1317691940,666.0,0.0,C1804739693,72171.51,237962.21,0,0
CASH_OUT,220860.5,C1681748709,6117.0,0.0,C507147910,81969.13,302829.63,0,0
CASH_OUT,343369.26,C1599402044,19724.0,0.0,C702927559,1480650.16,1824019.42,0,0
CASH_IN,301455.85,C1907503019,389.0,301844.85,C928351972,0.0,0.0,0,0
CASH_IN,579621.33,C1866535990,20175.0,599796.33,C985325562,908667.05,329045.72,0,0
PAYMENT,2290.12,C1887530041,1931.0,0.0,M391056855,0.0,0.0,0,0
PAYMENT,23634.11,C1270904999,715240.92,691606.81,M1043800440,0.0,0.0,0,0
PAYMENT,3031.35,C826617666,12674.0,9642.65,M190843094,0.0,0.0,0,0
CASH_OUT,17253.21,C749522324,201252.0,183998.79,C1426977373,513460.73,530713.95,0,0
CASH_IN,173299.11,C1438055834,132339.0,305638.11,C1771120834,3702820.05,3529520.94,0,0
PAYMENT,21783.65,C562806828,81915.0,60131.35,M1312742777,0.0,0.0,0,0
CASH_OUT,114337.16,C1083596679,0.0,0.0,C124486868,1954704.91,2069042.06,0,0
CASH_OUT,71716.54,C869005182,198829.0,127112.46,C1182701767,0.0,71716.54,0,0
CASH_IN,286184.53,C697546745,6624.0,292808.53,C1236860987,2336012.33,1905736.58,0,0
PAYMENT,7809.89,C403975841,18688.0,10878.11,M1857348632,0.0,0.0,0,0
CASH_OUT,119522.23,C1034316756,0.0,0.0,C1461718977,221640.54,341162.77,0,0
PAYMENT,13572.57,C635827335,30505.0,16932.43,M1694950420,0.0,0.0,0,0
CASH_OUT,561414.85,C598592834,37837.0,0.0,C634438501,52240.28,613655.12,0,0
CASH_IN,83647.59,C1741135599,4509536.39,4593183.99,C1515140168,99258.25,15610.66,0,0
CASH_IN,56314.63,C1345379095,476598.15,532912.78,C204708039,702379.29,646064.66,0,0
CASH_IN,332404.52,C1108302876,31411.0,363815.52,C1274173704,229641.84,0.0,0,0
PAYMENT,14074.61,C879081662,0.0,0.0,M1897564932,0.0,0.0,0,0
TRANSFER,364267.69,C1707529853,0.0,0.0,C219913687,1217670.47,1581938.16,0,0
TRANSFER,1166456.69,C1165931511,0.0,0.0,C716259487,1306433.01,2472889.69,0,0
CASH_IN,352162.42,C823739914,21914.0,374076.42,C1554659700,1028356.32,676193.9,0,0
PAYMENT,4725.31,C279780227,0.0,0.0,M54539399,0.0,0.0,0,0
CASH_OUT,222349.34,C2008908667,22622.0,0.0,C149964798,1631249.7,1853599.04,0,0
PAYMENT,32986.3,C651817999,0.0,0.0,M1582935973,0.0,0.0,0,0
PAYMENT,4928.1,C1158104259,0.0,0.0,M58849401,0.0,0.0,0,0
TRANSFER,370261.76,C147846658,0.0,0.0,C417677891,1320402.94,1690664.7,0,0
PAYMENT,10671.61,C563753556,29889.0,19217.39,M1557356968,0.0,0.0,0,0
CASH_OUT,100005.13,C1992331993,122.0,0.0,C1080472468,0.0,100005.13,0,0
CASH_OUT,2888.57,C814939420,30095.0,27206.43,C266424941,432214.64,435103.21,0,0
PAYMENT,33460.61,C773527898,14584.0,0.0,M1235521517,0.0,0.0,0,0
CASH_IN,134752.59,C913358701,202549.0,337301.59,C615774026,602887.07,468134.48,0,0
PAYMENT,33740.87,C14024341,45047.0,11306.13,M1850975472,0.0,0.0,0,0
PAYMENT,5459.87,C2031414579,45094.0,39634.13,M388272189,0.0,0.0,0,0
CASH_IN,354469.89,C1803122655,261.0,354730.89,C439900875,0.0,0.0,0,0
CASH_OUT,59552.08,C559079516,20865.0,0.0,C317789352,0.0,59552.08,0,0
TRANSFER,1592722.97,C1382444085,142676.0,0.0,C125031179,3243.2,1595966.17,0,0
CASH_OUT,154658.41,C831633013,0.0,0.0,C848206819,1007716.0,1162374.4,0,0
PAYMENT,2851.74,C1297680680,46130.9,43279.16,M451619362,0.0,0.0,0,0
PAYMENT,7394.44,C2055565292,201411.54,194017.1,M870738980,0.0,0.0,0,0
PAYMENT,28552.63,C909490478,5035.0,0.0,M461723691,0.0,0.0,0,0
CASH_IN,61707.72,C447374909,71871.0,133578.72,C1941759102,0.0,0.0,0,0
PAYMENT,7646.6,C1884218600,7792.3,145.69,M651641545,0.0,0.0,0,0
CASH_IN,193134.56,C141829311,680947.6,874082.16,C1221749609,530617.52,337482.96,0,0
PAYMENT,1456.09,C2010703881,11655.0,10198.91,M1723694507,0.0,0.0,0,0
CASH_IN,25230.25,C155910359,1624507.63,1649737.89,C1649115371,823253.52,798023.26,0,0
CASH_OUT,158848.34,C1441765947,0.0,0.0,C462340045,487462.31,646310.65,0,0
CASH_IN,5678.13,C2095125820,100062.0,105740.13,C158017058,21118.0,15439.87,0,0
TRANSFER,139708.64,C1419477122,215805.0,76096.36,C310976964,5029469.65,5260615.78,0,0
CASH_OUT,21110.68,C403597951,0.0,0.0,C229532203,252570.12,273680.8,0,0
TRANSFER,614145.31,C1021093618,614145.31,0.0,C1029613730,0.0,0.0,1,0
CASH_IN,144120.83,C974044647,15503559.07,15647679.9,C1414238929,862827.7,718706.87,0,0
CASH_OUT,125406.22,C303433818,11364.0,0.0,C534629211,164094.85,289501.07,0,0
CASH_OUT,253423.57,C1477162636,131339.77,0.0,C1904455498,0.0,253423.57,0,0
PAYMENT,25723.37,C1252100221,1804.0,0.0,M1728879305,0.0,0.0,0,0
CASH_IN,262808.56,C990193625,188.0,262996.56,C1348707927,104149.2,0.0,0,0
CASH_IN,141055.17,C993050717,7274099.18,7415154.35,C1980797144,8987579.61,8846524.45,0,0
CASH_OUT,513427.34,C1151139406,0.0,0.0,C1310512869,582698.81,1096126.15,0,0
CASH_IN,46906.96,C1538116377,17049531.81,17096438.77,C682888210,2738500.42,2691593.46,0,0
PAYMENT,25421.59,C1550833038,114830.0,89408.41,M872158166,0.0,0.0,0,0
CASH_OUT,166538.1,C1288482727,0.0,0.0,C1017770930,3668934.25,3835472.35,0,0
PAYMENT,2474.16,C1631962625,4038.0,1563.84,M1938703112,0.0,0.0,0,0
PAYMENT,14780.48,C1434707542,175281.16,160500.68,M1209511762,0.0,0.0,0,0
TRANSFER,1255661.14,C109553414,158172.0,0.0,C94510311,1739876.28,2995537.42,0,0
TRANSFER,563771.34,C1763572627,202062.0,0.0,C282071747,0.0,563771.34,0,0
CASH_OUT,11119.42,C185743477,0.0,0.0,C342364483,2845776.8,2856896.22,0,0
CASH_IN,258426.49,C96944965,2606221.33,2864647.82,C325352117,958233.31,699806.82,0,0
PAYMENT,4774.06,C1986205158,43945.28,39171.22,M2090102177,0.0,0.0,0,0
CASH_IN,88109.28,C990873146,519213.0,607322.28,C2107476765,10663152.02,10575042.74,0,0
PAYMENT,3228.16,C235754995,0.0,0.0,M840219870,0.0,0.0,0,0
CASH_OUT,2868.38,C1242111760,11768.0,8899.62,C1089874258,436275.69,439144.07,0,0
CASH_OUT,249519.48,C1880873719,0.0,0.0,C125313844,2037382.63,2286902.11,0,0
PAYMENT,47367.86,C52033508,0.0,0.0,M1558615111,0.0,0.0,0,0
CASH_IN,206380.6,C1934542296,1124459.59,1330840.19,C1313007615,308217.71,101837.1,0,0
CASH_IN,95371.82,C433035388,1440016.52,1535388.34,C991860471,350540.36,255168.55,0,0
PAYMENT,15269.19,C1961600874,150624.0,135354.81,M112775384,0.0,0.0,0,0
CASH_OUT,224878.41,C1621465094,33.0,0.0,C263699953,375423.89,709672.42,0,0
CASH_OUT,62664.89,C156620532,0.0,0.0,C312230940,475463.66,538128.55,0,0
CASH_OUT,242386.83,C1981561414,60005.0,0.0,C1923554921,11037151.52,11279538.35,0,0
CASH_OUT,27631.3,C217597044,0.0,0.0,C1165879216,71951.0,99582.3,0,0
PAYMENT,7631.2,C564618586,21351.0,13719.8,M1694160869,0.0,0.0,0,0
PAYMENT,2950.89,C1273105737,0.0,0.0,M1710706618,0.0,0.0,0,0
TRANSFER,893525.56,C1823575861,0.0,0.0,C560900648,3968839.04,4862364.6,0,0
PAYMENT,1792.73,C733842644,10778.0,8985.27,M1862785872,0.0,0.0,0,0
PAYMENT,4534.19,C473007410,0.0,0.0,M1727720086,0.0,0.0,0,0
CASH_OUT,174228.1,C1296962383,151004.0,0.0,C1413325042,106853.32,281081.42,0,0
CASH_OUT,133091.43,C777412971,0.0,0.0,C1528912794,365010.07,677815.58,0,0
CASH_OUT,206651.38,C1268608142,88418.0,0.0,C1100655407,425561.73,632213.11,0,0
CASH_OUT,64429.37,C1409739267,10647.0,0.0,C1312580746,0.0,64429.37,0,0
CASH_OUT,187989.16,C1288848113,32775.0,0.0,C1691382164,0.0,187989.16,0,0
CASH_OUT,159580.34,C209372316,0.0,0.0,C606815938,2505379.25,2629130.54,0,0
PAYMENT,1268.18,C384029331,861.0,0.0,M1961700970,0.0,0.0,0,0
CASH_OUT,66864.49,C1612827047,2046.0,0.0,C1038460889,1011600.27,1078464.75,0,0
TRANSFER,1188282.21,C1954340528,0.0,0.0,C1610190551,1600374.86,2788657.08,0,0
CASH_OUT,124697.55,C514011538,16133.0,0.0,C121100946,2370378.88,2495076.44,0,0
CASH_OUT,256683.12,C342146532,0.0,0.0,C1152456534,708319.24,965002.36,0,0
PAYMENT,376.74,C1239446851,271103.96,270727.22,M147036095,0.0,0.0,0,0
CASH_OUT,16950.99,C894235150,120148.11,103197.12,C1078508788,91179.69,108130.67,0,0
CASH_OUT,86075.42,C405234064,0.0,0.0,C217258395,9861503.86,9947579.28,0,0
CASH_IN,325181.49,C2099343881,14953.0,340134.49,C59159706,282131.46,0.0,0,0
PAYMENT,18642.67,C2123585286,0.0,0.0,M889851168,0.0,0.0,0,0
CASH_IN,288395.19,C584547162,3352772.74,3641167.94,C1641176259,933264.33,644869.14,0,0
CASH_IN,159679.38,C410807410,6951323.78,7111003.16,C2062487780,7794380.73,7634701.35,0,0
TRANSFER,406502.36,C1814692854,108160.58,0.0,C1803697470,3118543.67,3525046.03,0,0
CASH_OUT,174585.65,C508671685,0.0,0.0,C648940211,249388.63,423974.28,0,0
CASH_OUT,275218.75,C1351844579,2557.0,0.0,C831071108,1357147.14,1632365.89,0,0
CASH_IN,57560.62,C535600382,46507.0,104067.62,C652226868,4738597.45,4681036.83,0,0
PAYMENT,2204.5,C246959884,45317.06,43112.55,M737941471,0.0,0.0,0,0
PAYMENT,8712.89,C1816780073,106880.0,98167.11,M82116653,0.0,0.0,0,0
PAYMENT,41228.1,C1770098478,0.0,0.0,M94108364,0.0,0.0,0,0
PAYMENT,33637.82,C394448903,65866.0,32228.18,M357778907,0.0,0.0,0,0
PAYMENT,2593.68,C1805234401,0.0,0.0,M1462888695,0.0,0.0,0,0
PAYMENT,11250.65,C453703409,637420.48,626169.83,M609908125,0.0,0.0,0,0
CASH_IN,202791.68,C1124996752,24891463.7,25094255.38,C276492325,1017998.13,815206.46,0,0
CASH_IN,241539.3,C1460774181,6902214.3,7143753.6,C958366371,1853348.82,1611809.53,0,0
CASH_OUT,293140.54,C199888855,0.0,0.0,C1679286982,1029128.58,1322269.12,0,0
CASH_IN,335275.16,C1703266213,988263.05,1323538.21,C458432696,2460553.09,2333102.41,0,0
CASH_IN,256255.03,C145381191,10290603.13,10546858.16,C698185039,697804.47,380362.34,0,0
CASH_OUT,262631.85,C214623728,42005.0,0.0,C838187299,7304955.76,7567587.62,0,0
PAYMENT,9808.87,C356732967,269476.47,259667.6,M1602696455,0.0,0.0,0,0
CASH_OUT,114857.1,C896950992,0.0,0.0,C162939345,746021.57,860878.68,0,0
CASH_OUT,265774.92,C360103422,520.0,0.0,C1008556918,541340.17,807115.09,0,0
CASH_OUT,60958.22,C226354527,0.0,0.0,C1158763555,460797.0,521755.22,0,0
CASH_IN,253869.5,C1060357515,483566.87,737436.37,C1285824954,1177124.23,923254.72,0,0
DEBIT,3685.93,C2007582906,418208.0,414522.07,C330208180,10010027.23,10013713.16,0,0
CASH_OUT,165406.64,C1421212967,364717.0,199310.36,C12500003,3617942.28,3783348.92,0,0
CASH_OUT,369023.69,C855788696,101318.0,0.0,C1810119935,45430.64,414454.33,0,0
CASH_OUT,85241.97,C1416544616,0.0,0.0,C2073475956,2414997.45,2500239.42,0,0
PAYMENT,674.7,C676500897,0.0,0.0,M2141554472,0.0,0.0,0,0
PAYMENT,19499.26,C841289470,0.0,0.0,M1775584991,0.0,0.0,0,0
PAYMENT,8034.29,C109204925,5482.0,0.0,M1901679882,0.0,0.0,0,0
PAYMENT,24010.31,C1907821230,12777.0,0.0,M607895214,0.0,0.0,0,0
CASH_OUT,105396.74,C837567305,0.0,0.0,C1027119692,2288366.56,2393763.3,0,0
PAYMENT,4267.13,C784774137,0.0,0.0,M791689103,0.0,0.0,0,0
CASH_IN,277364.2,C1313395200,76.0,277440.2,C1564078331,0.0,0.0,0,0
CASH_IN,107345.17,C1225198198,3363727.35,3471072.52,C109599906,1404623.9,1297278.73,0,0
CASH_OUT,101598.91,C1018831618,0.0,0.0,C2117427242,134552.57,236151.48,0,0
TRANSFER,10000000.0,C794695006,0.0,0.0,C1105246644,10216088.0,34962516.67,0,0
TRANSFER,852111.08,C831429917,0.0,0.0,C1161521028,1119387.2,1971498.28,0,0
CASH_OUT,168192.0,C1343242497,0.0,0.0,C1257812616,640255.57,808447.56,0,0
PAYMENT,6406.36,C1107518009,104988.68,98582.32,M1511055510,0.0,0.0,0,0
CASH_OUT,533283.54,C1586154812,5568.0,0.0,C1793969918,1037.0,534320.54,0,0
CASH_IN,245470.51,C718247156,11498.0,256968.51,C2111452420,965020.1,719549.58,0,0
CASH_OUT,95942.75,C1000385313,28847.0,0.0,C1306167731,336557.67,749549.87,0,0
CASH_OUT,7320.72,C1273831332,0.0,0.0,C1998061738,396425.11,403745.83,0,0
PAYMENT,9758.38,C900505430,462084.45,452326.08,M2141501463,0.0,0.0,0,0
PAYMENT,30228.18,C155471464,198064.0,167835.82,M1624296812,0.0,0.0,0,0
CASH_IN,53142.47,C1079661521,6628851.78,6681994.25,C751458453,413597.49,902737.67,0,0
PAYMENT,20736.88,C689950996,0.0,0.0,M139941106,0.0,0.0,0,0
PAYMENT,28818.7,C2123757974,0.0,0.0,M693533043,0.0,0.0,0,0
CASH_OUT,190222.35,C2088982,65151.0,0.0,C662463072,0.0,190222.35,0,0
PAYMENT,23548.17,C2077798716,761158.0,737609.83,M1887255172,0.0,0.0,0,0
CASH_OUT,45665.22,C927884669,0.0,0.0,C1333642642,222403.49,268068.71,0,0
CASH_OUT,209770.37,C1353470428,0.0,0.0,C2125660079,492374.81,702145.18,0,0
TRANSFER,32471.75,C829802863,0.0,0.0,C1000841133,2345590.08,2378061.83,0,0
CASH_OUT,380373.55,C201050125,39990.0,0.0,C1906645133,912989.95,1293363.49,0,0
CASH_OUT,12850.55,C575089059,281882.66,269032.11,C2065370969,2350737.71,2363588.26,0,0
CASH_IN,246078.86,C1428692745,52185.0,298263.86,C162472752,0.0,0.0,0,0
PAYMENT,4263.9,C1652098544,5931.0,1667.1,M982404992,0.0,0.0,0,0
TRANSFER,362929.09,C2022030600,3118.0,0.0,C2076556209,0.0,362929.09,0,0
DEBIT,17818.78,C71101032,30642.0,12823.22,C1569235138,647843.1,665661.88,0,0
CASH_OUT,197860.98,C1697112604,0.0,0.0,C605502925,473464.58,671325.56,0,0
CASH_OUT,106720.65,C143191876,6102.0,0.0,C1668202346,0.0,106720.65,0,0
CASH_IN,161156.18,C1304132890,24318573.82,24479729.99,C1592577118,216534.83,55378.66,0,0
CASH_OUT,103060.01,C439750674,90471.0,0.0,C764488163,104983.51,208043.52,0,0
TRANSFER,208582.85,C1873331989,0.0,0.0,C1033222059,2217360.53,2425943.39,0,0
CASH_OUT,395259.88,C867318287,0.0,0.0,C46567234,397274.94,792534.82,0,0
TRANSFER,2460753.75,C154177265,0.0,0.0,C1124415969,3320154.49,5780908.24,0,0
PAYMENT,39114.49,C1342366600,0.0,0.0,M40856814,0.0,0.0,0,0
CASH_OUT,248206.45,C2084966133,0.0,0.0,C1591953415,577812.43,826018.88,0,0
CASH_IN,74774.88,C1473864657,165.0,74939.88,C1847921201,8379077.98,8304303.1,0,0
PAYMENT,4078.82,C978279326,1012207.07,1008128.24,M1161479918,0.0,0.0,0,0
CASH_IN,117726.29,C273046145,613901.81,731628.09,C891638963,572232.17,454505.88,0,0
PAYMENT,33694.99,C2016903439,0.0,0.0,M1141891117,0.0,0.0,0,0
PAYMENT,18558.42,C577684036,181930.73,163372.32,M485765791,0.0,0.0,0,0
PAYMENT,16303.51,C1079433502,100064.0,83760.49,M1948622890,0.0,0.0,0,0
CASH_OUT,352060.24,C1895991276,81318.0,0.0,C1641359152,318697.48,670757.73,0,0
PAYMENT,10735.64,C1502941860,321271.97,310536.33,M1476831273,0.0,0.0,0,0
PAYMENT,1548.61,C193972332,0.0,0.0,M307195990,0.0,0.0,0,0
CASH_IN,212303.24,C926669792,14893.0,227196.24,C83190597,0.0,0.0,0,0
PAYMENT,9849.7,C875872458,0.0,0.0,M1137520477,0.0,0.0,0,0
CASH_OUT,393196.18,C570992291,89100.0,0.0,C337113832,3404738.9,3797935.08,0,0
CASH_OUT,463383.26,C1307432615,0.0,0.0,C1035529304,5963152.54,6426535.8,0,0
PAYMENT,939.02,C778660091,10034.8,9095.78,M1762050604,0.0,0.0,0,0
CASH_IN,26833.89,C230739271,79200.0,106033.89,C1049497388,708136.26,681302.37,0,0
CASH_OUT,330430.21,C1791852671,0.0,0.0,C800159432,489769.56,820199.77,0,0
PAYMENT,7789.91,C1477939362,0.0,0.0,M468557048,0.0,0.0,0,0
DEBIT,808.26,C440292529,7582.81,6774.55,C1524811361,1742433.99,1743242.25,0,0
PAYMENT,13048.62,C2092357784,332381.0,319332.38,M456217581,0.0,0.0,0,0
TRANSFER,95417.57,C1489773626,0.0,0.0,C887756164,355554.94,450972.51,0,0
CASH_IN,225733.52,C1385170059,728875.36,954608.87,C503421074,4589808.93,4242191.59,0,0
CASH_OUT,100510.63,C225761908,51647.0,0.0,C219035898,144463.19,244973.83,0,0
PAYMENT,4350.18,C1342191846,25295.0,20944.82,M1684167173,0.0,0.0,0,0
CASH_OUT,57152.65,C387055951,81934.0,24781.35,C1625919006,197200.66,254353.32,0,0
CASH_OUT,107645.11,C455676360,0.0,0.0,C328430790,221337.43,328982.54,0,0
CASH_OUT,159332.03,C1721443750,10463.0,0.0,C846878492,77113.2,236445.23,0,0
PAYMENT,4646.8,C2144672394,11379.0,6732.2,M1460701569,0.0,0.0,0,0
PAYMENT,770.85,C102223397,193949.72,193178.87,M1661360255,0.0,0.0,0,0
PAYMENT,47143.34,C1430563811,0.0,0.0,M1486426390,0.0,0.0,0,0
CASH_IN,93231.03,C113670746,2022289.13,2115520.16,C1688557869,1068555.8,975324.76,0,0
TRANSFER,1824260.04,C714581353,0.0,0.0,C1391646952,4668541.87,6492801.9,0,0
CASH_OUT,314661.58,C2042618756,0.0,0.0,C468302537,4732832.91,4700668.84,0,0
PAYMENT,3458.59,C825572588,0.0,0.0,M97075506,0.0,0.0,0,0
PAYMENT,330.0,C25995142,210804.89,210474.88,M1097098532,0.0,0.0,0,0
PAYMENT,9509.99,C1993077484,55547.13,46037.13,M228587610,0.0,0.0,0,0
CASH_IN,41777.38,C1295909540,2429836.98,2471614.36,C581039629,125398.88,83621.49,0,0
CASH_OUT,230219.08,C165909989,0.0,0.0,C2073754729,1129387.64,1441307.45,0,0
PAYMENT,3275.68,C1914992577,0.0,0.0,M1307267823,0.0,0.0,0,0
CASH_IN,59303.63,C111470759,68815.0,128118.63,C269056500,0.0,0.0,0,0
PAYMENT,19407.64,C808013728,60220.0,40812.36,M684294900,0.0,0.0,0,0
PAYMENT,3571.25,C29238059,0.0,0.0,M1656420408,0.0,0.0,0,0
CASH_OUT,98246.22,C680889831,10957.0,0.0,C2138028352,244164.36,342410.58,0,0
PAYMENT,2734.78,C288721772,277654.72,274919.94,M1689017057,0.0,0.0,0,0
CASH_OUT,46930.49,C1883377419,10701.0,0.0,C1519804860,1180959.66,1379955.56,0,0
CASH_OUT,16658.02,C69775176,0.0,0.0,C226718911,146192.15,162850.17,0,0
CASH_IN,8729.14,C179032169,4613868.06,4622597.2,C65893444,21530.0,0.0,0,0
TRANSFER,718067.06,C1769788141,0.0,0.0,C1558654255,722789.81,1440856.87,0,0
CASH_OUT,39680.26,C267120315,0.0,0.0,C963414397,385468.06,425148.32,0,0
CASH_IN,189064.65,C358602972,982638.63,1171703.28,C324545460,713403.64,311341.5,0,0
TRANSFER,361893.62,C69617017,0.0,0.0,C712302964,958530.18,1320423.8,0,0
PAYMENT,3850.1,C591269867,136820.92,132970.83,M1070816389,0.0,0.0,0,0
PAYMENT,3584.9,C1628941437,10619.0,7034.1,M1528849933,0.0,0.0,0,0
CASH_OUT,51147.04,C1028489838,9422.0,0.0,C935605569,146834.31,197981.35,0,0
CASH_IN,95016.26,C628954483,13962728.0,14057744.26,C129235306,378040.93,255695.47,0,0
PAYMENT,4869.88,C1057551577,0.0,0.0,M55207132,0.0,0.0,0,0
CASH_OUT,60496.15,C605220316,0.0,0.0,C1564588329,1344736.94,1405233.09,0,0
CASH_IN,108695.51,C1376863124,5179818.1,5288513.61,C1568329822,743142.15,634446.64,0,0
CASH_OUT,257844.28,C1764405909,0.0,0.0,C1623170603,4505278.46,4763122.75,0,0
TRANSFER,2485467.28,C498171092,2485467.28,0.0,C1522527202,0.0,0.0,1,0
CASH_OUT,80641.15,C1284645081,47369.0,0.0,C1371042872,556231.93,636873.08,0,0
CASH_OUT,85340.24,C569861887,8655.0,0.0,C564502884,1316993.61,1402333.84,0,0
PAYMENT,29816.12,C118883478,0.0,0.0,M1452675695,0.0,0.0,0,0
CASH_IN,138159.36,C2041608799,17286124.8,17424284.15,C507696410,508820.13,370660.77,0,0
CASH_OUT,390840.57,C588469787,0.0,0.0,C1863460971,612024.45,1002865.02,0,0
CASH_IN,114260.25,C713561139,0.0,114260.25,C120968558,2950424.83,2836164.58,0,0
CASH_IN,417648.15,C1356019913,10300.0,427948.15,C1374285180,242977.89,0.0,0,0
PAYMENT,3446.57,C588450835,28199.63,24753.06,M1322485359,0.0,0.0,0,0
CASH_OUT,300410.86,C1767357812,31459.0,0.0,C621810262,5339857.46,5640268.32,0,0
CASH_OUT,30563.37,C715131019,44565.28,14001.91,C1144936637,1516870.89,1547434.25,0,0
CASH_OUT,95328.92,C1091259284,6185.0,0.0,C1064247211,0.0,95328.92,0,0
CASH_IN,86030.76,C1481956483,1334609.91,1420640.68,C1923642499,438275.5,352244.74,0,0
PAYMENT,8270.6,C572099169,1445.0,0.0,M673632331,0.0,0.0,0,0
CASH_IN,63437.06,C154369753,101.0,63538.06,C1227971007,0.0,0.0,0,0
PAYMENT,2563.58,C851971891,0.0,0.0,M415418996,0.0,0.0,0,0
CASH_OUT,265943.8,C841024811,0.0,0.0,C1131441961,1063859.39,1329803.19,0,0
CASH_IN,97146.02,C188420688,2376553.02,2473699.04,C385087535,451611.18,354465.16,0,0
PAYMENT,4752.5,C1429831937,183358.0,178605.5,M1868210798,0.0,0.0,0,0
CASH_OUT,214478.48,C1684561162,0.0,0.0,C741306534,329965.84,544444.32,0,0
CASH_OUT,149246.55,C1696486731,37535.0,0.0,C662197695,0.0,149246.55,0,0
CASH_IN,70823.33,C9505364,430.0,71253.33,C525967034,280846.25,210022.91,0,0
CASH_IN,102475.73,C239468305,2242664.72,2345140.45,C234103990,170354.78,67879.06,0,0
CASH_OUT,125430.38,C1404267630,0.0,0.0,C970537739,223859.9,349290.27,0,0
PAYMENT,15586.77,C433602747,0.0,0.0,M15216081,0.0,0.0,0,0
CASH_OUT,181835.96,C318228644,101873.0,0.0,C841290884,3685153.34,3866989.3,0,0
PAYMENT,4559.33,C810132066,33582.0,29022.67,M844599326,0.0,0.0,0,0
CASH_OUT,410567.98,C383825740,0.0,0.0,C1223624686,12824147.23,13234715.2,0,0
CASH_IN,37134.05,C1592890849,1186254.81,1223388.86,C1056899763,1479362.85,1442228.79,0,0
PAYMENT,15056.68,C1975870858,11395.0,0.0,M193107226,0.0,0.0,0,0
PAYMENT,12794.19,C338533102,485424.09,472629.9,M438325520,0.0,0.0,0,0
PAYMENT,9214.62,C1342512271,119337.0,110122.38,M1333290176,0.0,0.0,0,0
PAYMENT,14283.02,C861660982,0.0,0.0,M210706612,0.0,0.0,0,0
PAYMENT,29887.52,C953279376,85223.07,55335.55,M222875086,0.0,0.0,0,0
PAYMENT,8179.63,C865504714,0.0,0.0,M1161768166,0.0,0.0,0,0
CASH_IN,324109.41,C418171736,201147.0,525256.41,C1491978837,359002.38,34892.97,0,0
CASH_OUT,18985.43,C820276266,101002.0,82016.57,C1145668198,0.0,18985.43,0,0
PAYMENT,9102.8,C200280536,0.0,0.0,M841653281,0.0,0.0,0,0
PAYMENT,1158.99,C1939976009,17871.0,16712.01,M1342601673,0.0,0.0,0,0
CASH_IN,26924.32,C1806885082,1782740.92,1809665.24,C719630273,1429865.59,1402941.27,0,0
PAYMENT,6058.93,C1739230074,0.0,0.0,M406899656,0.0,0.0,0,0
PAYMENT,1819.17,C1348292140,246077.99,244258.83,M270460580,0.0,0.0,0,0
PAYMENT,6413.99,C1931215679,257784.0,251370.01,M1954903310,0.0,0.0,0,0
TRANSFER,718695.96,C852221039,148333.0,0.0,C1255784537,5924726.09,6643422.05,0,0
